chunk_id	layer	section	para	seq	class	raw_text	book	chapter	verses	target	confidence	resolution	carried_from	divergence_id	pair_confidence	witness_target	divergence_class	divergence_why
ddc-2-14	en-sumner	en-sumner	{¶15}	4	BOOK CH V	Deut. xxiii. 19.	Deut	23	19	Deut 23:19	high	book-named				Deut 23:19		
ddc-2-14	en-sumner	en-sumner	{¶15}	5	BOOK CH V	Psal. xv. 5.	Ps	15	5	Ps 15:5	high	book-named				Ps 15:5		
ddc-2-14	en-sumner	en-sumner	{¶15}	6	BOOK CH V	Prov. xxviii. 8.	Prov	28	8	Prov 28:8	high	book-named				Prov 28:8		
ddc-2-14	en-sumner	en-sumner	{¶15}	7	BOOK CH V	Ezek. xviii. 8.	Ezek	18	8	Ezek 18:8	high	book-named				Ezek 18:8		
ddc-2-14	en-sumner	en-sumner	{¶16}	0	BOOK CH V	Exod. xxii. 7.	Exod	22	7	Exod 22:7	high	book-named				Exod 22:7		
ddc-2-14	en-sumner	en-sumner	{¶16}	1	— — V-LIST	v. 10, 11.	Exod	22	10,11	Exod 22:10,11	carried	book-and-chapter-carried	ddc-2-14:en-sumner:{¶16}:0			Exod 22:10,11		
ddc-2-14	en-sumner	en-sumner	{¶16}	2	BOOK CH V	Ezek. xviii. 7.	Ezek	18	7	Ezek 18:7	high	book-named				Ezek 18:7		
ddc-2-14	en-sumner	en-sumner	{¶16}	3	BOOK CH V	Exod. xxii. 26.	Exod	22	26	Exod 22:26	high	book-named				Exod 22:26		
ddc-2-14	en-sumner	en-sumner	{¶16}	4	BOOK CH V	Deut. xxiv. 6.	Deut	24	6	Deut 24:6	high	book-named				Deut 24:6		
ddc-2-14	en-sumner	en-sumner	{¶16}	5	— — V	v. 10	Deut	24	10	Deut 24:10	carried	book-and-chapter-carried	ddc-2-14:en-sumner:{¶16}:4			Deut 24:10		
ddc-2-14	en-sumner	en-sumner	{¶17}	0	BOOK CH V	Gen. xiii. 9.	Gen	13	9	Gen 13:9	high	book-named				Gen 13:9		
ddc-2-14	en-sumner	en-sumner	{¶18}	0	BOOK CH V	Levit. xix. 9.	Lev	19	9	Lev 19:9	high	book-named				Lev 19:9		
ddc-2-14	en-sumner	en-sumner	{¶18}	1	— CH V	xxv. 35.	Lev	25	35	Lev 25:35	carried	book-carried	ddc-2-14:en-sumner:{¶18}:0			Lev 25:35		
ddc-2-14	en-sumner	en-sumner	{¶18}	2	BOOK CH V-LIST	Prov. iii. 27, 28.	Prov	3	27,28	Prov 3:27,28	high	book-named				Prov 3:27,28		
ddc-2-14	en-sumner	en-sumner	{¶18}	3	BOOK CH V	Luke vi. 30.	Luke	6	30	Luke 6:30	high	book-named				Luke 6:30		
ddc-2-14	en-sumner	en-sumner	{¶18}	4	— — V	v. 38	Luke	6	38	Luke 6:38	carried	book-and-chapter-carried	ddc-2-14:en-sumner:{¶18}:3			Luke 6:38		
ddc-2-14	en-sumner	en-sumner	{¶18}	5	BOOK CH V	Gal. vi. 10.	Gal	6	10	Gal 6:10	high	book-named				Gal 6:10		
ddc-2-14	en-sumner	en-sumner	{¶18}	6	BOOK CH V	1 Thess. v. 15.	1Thess	5	15	1Thess 5:15	high	book-named				1Thess 5:15		
ddc-2-14	en-sumner	en-sumner	{¶18}	7	BOOK CH V	Heb. xiii. 16.	Heb	13	16	Heb 13:16	high	book-named				Heb 13:16		
ddc-2-14	en-sumner	en-sumner	{¶19}	0	BOOK CH V	Psal. cxii. 5.	Ps	112	5	Ps 112:5	high	book-named				Ps 112:5		
ddc-2-14	en-sumner	en-sumner	{¶19}	1	BOOK CH V-LIST	Prov. xi. 24, 25.	Prov	11	24,25	Prov 11:24,25	high	book-named				Prov 11:24,25		
ddc-2-14	en-sumner	en-sumner	{¶19}	2	— CH V	xxi. 26.	Prov	21	26	Prov 21:26	carried	book-carried	ddc-2-14:en-sumner:{¶19}:1			Prov 21:26		
ddc-2-14	en-sumner	en-sumner	{¶19}	3	BOOK CH V	Eccles. xi. 1.	Eccl	11	1	Eccl 11:1	high	book-named		d320	plausible	Eccl 11:1		
ddc-2-14	en-sumner	en-sumner	{¶20}	0	BOOK CH V-RANGE	Prov. xxiii. 6—8.	Prov	23	6,7,8	Prov 23:6,7,8	high	book-named		d321	plausible	Prov 23:6,7,8		
ddc-2-14	en-sumner	en-sumner	{¶21}	0	BOOK CH V	Prov. xxi. 20.	Prov	21	20	Prov 21:20	high	book-named				Prov 21:20		
ddc-2-14	en-sumner	en-sumner	{¶22}	0	BOOK CH V	1 Chron. xxix. 2.	1Chr	29	2	1Chr 29:2	high	book-named		d322	plausible	1Chr 29:2		
ddc-2-14	en-sumner	en-sumner	{¶22}	1	BOOK CH V-LIST	Ezra ii. 68, 69.	Ezra	2	68,69	Ezra 2:68,69	high	book-named				Ezra 2:68,69		
ddc-2-14	en-sumner	en-sumner	{¶23}	0	BOOK CH V	2 Sam. ix. 1.	2Sam	9	1	2Sam 9:1	high	book-named				2Sam 9:1		
ddc-2-14	en-sumner	en-sumner	{¶23}	1	— CH V+&c	xix. 34, &c.	2Sam	19	34	2Sam 19:34 &c.	carried	book-carried	ddc-2-14:en-sumner:{¶23}:0			2Sam 19:34 &c.		
ddc-2-14	en-sumner	en-sumner	{¶23}	2	BOOK CH V	1 Kings ii. 7.	1Kgs	2	7	1Kgs 2:7	high	book-named				1Kgs 2:7		
ddc-2-14	en-sumner	en-sumner	{¶24}	0	BOOK CH V	Prov. xvii. 13.	Prov	17	13	Prov 17:13	high	book-named				Prov 17:13		
ddc-2-14	en-sumner	en-sumner	{¶24}	1	BOOK CH V	Eccles. ix. 15.	Eccl	9	15	Eccl 9:15	high	book-named				Eccl 9:15		
ddc-2-15	la	la	{¶2}	0	BOOK CH V	Gen. xviii. 19.	Gen	18	19	Gen 18:19	high	book-named				Gen 18:19		
ddc-2-15	la	la	{¶2}	1	BOOK CH V	1 Tim. v. 8.	1Tim	5	8	1Tim 5:8	high	book-named				1Tim 5:8		
ddc-2-15	la	la	{¶5}	0	BOOK CH V	1 Cor. vii. 3.	1Cor	7	3	1Cor 7:3	high	book-named				1Cor 7:3		
ddc-2-15	la	la	{¶6}	0	BOOK CH V-LIST	Exod. xxi. 10, 11.	Exod	21	10,11	Exod 21:10,11	high	book-named				Exod 21:10,11		
ddc-2-15	la	la	{¶6}	1	BOOK CH V-LIST	Prov. v. 18, 19.	Prov	5	18,19	Prov 5:18,19	high	book-named				Prov 5:18,19		
ddc-2-15	la	la	{¶6}	2	BOOK CH V	Esth. i. 22.	Esth	1	22	Esth 1:22	high	book-named				Esth 1:22		
ddc-2-15	la	la	{¶6}	3	BOOK CH V	1 Cor. xi. 3.	1Cor	11	3	1Cor 11:3	high	book-named				1Cor 11:3		
ddc-2-15	la	la	{¶6}	4	BOOK CH V	Eph. v. 25.	Eph	5	25	Eph 5:25	high	book-named				Eph 5:25		
ddc-2-15	la	la	{¶6}	5	BOOK CH V	Col. iii. 19.	Col	3	19	Col 3:19	high	book-named				Col 3:19		
ddc-2-15	la	la	{¶6}	6	BOOK CH V	1 Pet. iii. 7.	1Pet	3	7	1Pet 3:7	high	book-named				1Pet 3:7		
ddc-2-15	la	la	{¶6}	7	BOOK CH V-LIST	Mal. ii. 13, 14, 15.	Mal	2	13,14,15	Mal 2:13,14,15	high	book-named		d323	plausible	Mal 2:13,14 &c.	unchecked	no J–T division read for this chapter
ddc-2-15	la	la	{¶6}	8	BOOK CH V-LIST	Prov. v. 20, 21.	Prov	5	20,21	Prov 5:20,21	high	book-named				Prov 5:20,21		
ddc-2-15	la	la	{¶7}	0	BOOK CH V	Prov. xiv. 1.	Prov	14	1	Prov 14:1	high	book-named				Prov 14:1		
ddc-2-15	la	la	{¶7}	1	— CH V	et xix. 14.	Prov	19	14	Prov 19:14	carried	book-carried	ddc-2-15:la:{¶7}:0			Prov 19:14		
ddc-2-15	la	la	{¶7}	2	— CH V+&c	et xxxi. 11, &c.	Prov	31	11	Prov 31:11 &c.	carried	book-carried	ddc-2-15:la:{¶7}:1			Prov 31:11 &c.		
ddc-2-15	la	la	{¶7}	3	BOOK CH V+&c	1 Cor. xi. 3, &c.	1Cor	11	3	1Cor 11:3 &c.	high	book-named				1Cor 11:3 &c.		
ddc-2-15	la	la	{¶7}	4	BOOK CH V-LIST	Eph. v. 22, 23, 24.	Eph	5	22,23,24	Eph 5:22,23,24	high	book-named		d324	plausible	Eph 5:22,23,24		
ddc-2-15	la	la	{¶7}	5	BOOK CH V	Col. iii. 18.	Col	3	18	Col 3:18	high	book-named				Col 3:18		
ddc-2-15	la	la	{¶7}	6	BOOK CH V-LIST	Tit. ii. 4, 5.	Titus	2	4,5	Titus 2:4,5	high	book-named				Titus 2:4,5		
ddc-2-15	la	la	{¶7}	7	BOOK CH V+&c	1 Pet. iii. 1, &c.	1Pet	3	1	1Pet 3:1 &c.	high	book-named				1Pet 3:1 &c.		
ddc-2-15	la	la	{¶7}	8	BOOK CH V	Gen. ii. 22.	Gen	2	22	Gen 2:22	high	book-named				Gen 2:22		
ddc-2-15	la	la	{¶7}	9	BOOK CH V	Gen. iii. 16.	Gen	3	16	Gen 3:16	high	book-named				Gen 3:16		
ddc-2-15	la	la	{¶8}	0	BOOK CH V	Exod. iv. 25.	Exod	4	25	Exod 4:25	high	book-named				Exod 4:25		
ddc-2-15	la	la	{¶8}	1	BOOK CH V	Job. ii. 9.	Job	2	9	Job 2:9	high	book-named				Job 2:9		
ddc-2-15	la	la	{¶8}	2	BOOK CH V	2 Sam. vi. 20.	2Sam	6	20	2Sam 6:20	high	book-named				2Sam 6:20		
ddc-2-15	la	la	{¶8}	3	BOOK CH V	Prov. ix. 13.	Prov	9	13	Prov 9:13	high	book-named				Prov 9:13		
ddc-2-15	la	la	{¶8}	4	— CH V	et vii. 11.	Prov	7	11	Prov 7:11	carried	book-carried	ddc-2-15:la:{¶8}:3			Prov 7:11		
ddc-2-15	la	la	{¶8}	5	— CH V	et xiv. 1.	Prov	14	1	Prov 14:1	carried	book-carried	ddc-2-15:la:{¶8}:4			Prov 14:1		
ddc-2-15	la	la	{¶8}	6	— CH V	et xix. 13.	Prov	19	13	Prov 19:13	carried	book-carried	ddc-2-15:la:{¶8}:5			Prov 19:13		
ddc-2-15	la	la	{¶8}	7	— CH V	et xxvii. 15.	Prov	27	15	Prov 27:15	carried	book-carried	ddc-2-15:la:{¶8}:6			Prov 27:15		
ddc-2-15	la	la	{¶8}	8	— CH V	et xxi. 9.	Prov	21	9	Prov 21:9	carried	book-carried	ddc-2-15:la:{¶8}:7			Prov 21:9		
ddc-2-15	la	la	{¶8}	9	— — V	et v. 19.	Prov	21	19	Prov 21:19	cross-layer	et-v-settled-by-english-layer	ddc-2-15:la:{¶8}:8			Prov 21:19		
ddc-2-15	la	la	{¶8}	10	— CH V	et xxv. 24.	Prov	25	24	Prov 25:24	carried	book-carried	ddc-2-15:la:{¶8}:9			Prov 25:24		
ddc-2-15	la	la	{¶8}	11	BOOK CH V	Eccles. vii. 26.	Eccl	7	26	Eccl 7:26	high	book-named				Eccl 7:26		
ddc-2-15	la	la	{¶8}	12	BOOK CH V-LIST	Deut. xxii. 14, 20.	Deut	22	14,20	Deut 22:14,20	high	book-named				Deut 22:14,20		
ddc-2-15	la	la	{¶9}	0	BOOK CH V	Deut. iv. 9.	Deut	4	9	Deut 4:9	high	book-named				Deut 4:9		
ddc-2-15	la	la	{¶9}	1	— CH V-LIST	et vi. 6, 7.	Deut	6	6,7	Deut 6:6,7	carried	book-carried	ddc-2-15:la:{¶9}:0			Deut 6:6,7		
ddc-2-15	la	la	{¶9}	2	BOOK CH V	Prov. xiii. 24.	Prov	13	24	Prov 13:24	high	book-named				Prov 13:24		
ddc-2-15	la	la	{¶9}	3	— CH V	et xix. 18.	Prov	19	18	Prov 19:18	carried	book-carried	ddc-2-15:la:{¶9}:2			Prov 19:18		
ddc-2-15	la	la	{¶9}	4	— CH V	et xxii. 6.	Prov	22	6	Prov 22:6	carried	book-carried	ddc-2-15:la:{¶9}:3			Prov 22:6		
ddc-2-15	la	la	{¶9}	5	— — V	et v. 15.	Prov	22	15	Prov 22:15	cross-layer	et-v-settled-by-english-layer	ddc-2-15:la:{¶9}:4			Prov 22:15		
ddc-2-15	la	la	{¶9}	6	— CH V-LIST	et xxiii. 13, 14.	Prov	23	13,14	Prov 23:13,14	carried	book-carried	ddc-2-15:la:{¶9}:5			Prov 23:13,14		
ddc-2-15	la	la	{¶9}	7	— CH V-LIST	et xxix. 15, 17.	Prov	29	15,17	Prov 29:15,17	carried	book-carried	ddc-2-15:la:{¶9}:6			Prov 29:15,17		
ddc-2-15	la	la	{¶9}	8	BOOK CH V-LIST	Lament. iii. 27, 28.	Lam	3	27,28	Lam 3:27,28	high	book-named				Lam 3:27,28		
ddc-2-15	la	la	{¶9}	9	BOOK CH V-LIST	Deut. xxi. 18, 19, 20.	Deut	21	18,19,20	Deut 21:18,19,20	high	book-named		d325	plausible	Deut 21:18,19,20		
ddc-2-15	la	la	{¶9}	10	BOOK CH V	Eph. vi. 4.	Eph	6	4	Eph 6:4	high	book-named				Eph 6:4		
ddc-2-15	la	la	{¶9}	11	BOOK CH V	Col. iii. 21.	Col	3	21	Col 3:21	high	book-named				Col 3:21		
ddc-2-15	la	la	{¶10}	0	BOOK CH —	1 Sam. ii.	1Sam	2		1Sam 2	high	book-named				1Sam 2		
ddc-2-15	la	la	{¶10}	1	BOOK CH V	1 Reg. i. 6.	1Kgs	1	6	1Kgs 1:6	high	book-named				1Kgs 1:6		
ddc-2-15	la	la	{¶10}	2	BOOK CH V	Gen. xxv. 28.	Gen	25	28	Gen 25:28	high	book-named				Gen 25:28		
ddc-2-15	la	la	{¶11}	0	BOOK CH V	1 Sam. xiv. 45.	1Sam	14	45	1Sam 14:45	high	book-named		d326	plausible	1Sam 14:44	versification	J–T 1Sam 14 begins at 1Sam 13:23 (inferred, leaf 252)
ddc-2-15	la	la	{¶12}	0	BOOK CH V+&c	Gen. ix. 23, &c.	Gen	9	23	Gen 9:23 &c.	high	book-named		d327	plausible	Gen 9:23		
ddc-2-15	la	la	{¶12}	1	— CH V+&c	et xxiv. 15, &c.	Gen	24	15	Gen 24:15 &c.	carried	book-carried	ddc-2-15:la:{¶12}:0			Gen 24:15 &c.		
ddc-2-15	la	la	{¶12}	2	— CH V	et xxix. 9.	Gen	29	9	Gen 29:9	carried	book-carried	ddc-2-15:la:{¶12}:1			Gen 29:9		
ddc-2-15	la	la	{¶12}	3	BOOK CH V	Exod. ii. 16.	Exod	2	16	Exod 2:16	high	book-named				Exod 2:16		
ddc-2-15	la	la	{¶12}	4	— CH V	et xviii. 7.	Exod	18	7	Exod 18:7	carried	book-carried	ddc-2-15:la:{¶12}:3			Exod 18:7		
ddc-2-15	la	la	{¶12}	5	— CH V	et xx. 12.	Exod	20	12	Exod 20:12	carried	book-carried	ddc-2-15:la:{¶12}:4			Exod 20:12		
ddc-2-15	la	la	{¶12}	6	BOOK CH V	Lev. xix. 3.	Lev	19	3	Lev 19:3	high	book-named				Lev 19:3		
ddc-2-15	la	la	{¶12}	7	BOOK CH V	1 Sam. xx. 32.	1Sam	20	32	1Sam 20:32	high	book-named				1Sam 20:32		
ddc-2-15	la	la	{¶12}	8	BOOK CH V	1 Reg. ii. 19.	1Kgs	2	19	1Kgs 2:19	high	book-named				1Kgs 2:19		
ddc-2-15	la	la	{¶12}	9	BOOK CH V	Prov. i. 8.	Prov	1	8	Prov 1:8	high	book-named				Prov 1:8		
ddc-2-15	la	la	{¶12}	10	— CH V-LIST	et vi. 20, 21.	Prov	6	20,21	Prov 6:20,21	carried	book-carried	ddc-2-15:la:{¶12}:9			Prov 6:20,21		
ddc-2-15	la	la	{¶12}	11	— CH V-LIST	et xxiii. 22, 24, 25.	Prov	23	22,24,25	Prov 23:22,24,25	carried	book-carried	ddc-2-15:la:{¶12}:10			Prov 23:22,24,25		
ddc-2-15	la	la	{¶12}	12	BOOK CH V-LIST	Jer. xxxv. 5, 6.	Jer	35	5,6	Jer 35:5,6	high	book-named				Jer 35:5,6		
ddc-2-15	la	la	{¶12}	13	BOOK CH V-LIST	Eph. vi. 1, 2, 3.	Eph	6	1,2,3	Eph 6:1,2,3	high	book-named		d328	plausible	Eph 6:1,2,3		
ddc-2-15	la	la	{¶12}	14	BOOK CH V	Col. iii. 20.	Col	3	20	Col 3:20	high	book-named				Col 3:20		
ddc-2-15	la	la	{¶12}	15	BOOK CH V	1 Tim. v. 4.	1Tim	5	4	1Tim 5:4	high	book-named				1Tim 5:4		
ddc-2-15	la	la	{¶13}	0	BOOK CH V	Gen. ix. 22.	Gen	9	22	Gen 9:22	high	book-named				Gen 9:22		
ddc-2-15	la	la	{¶13}	1	BOOK CH V	Exod. xxi. 15.	Exod	21	15	Exod 21:15	high	book-named				Exod 21:15		
ddc-2-15	la	la	{¶13}	2	— — V	et v. 17.	Exod	21	17	Exod 21:17	cross-layer	et-v-settled-by-english-layer	ddc-2-15:la:{¶13}:1			Exod 21:17		
ddc-2-15	la	la	{¶13}	3	BOOK CH V	Lev. xx. 9.	Lev	20	9	Lev 20:9	high	book-named				Lev 20:9		
ddc-2-15	la	la	{¶13}	4	BOOK CH V+&c	Deut. xxi. 18, &c.	Deut	21	18	Deut 21:18 &c.	high	book-named		d329	plausible	Deut 21:18		
ddc-2-15	la	la	{¶13}	5	— CH V	et xxvii. 16.	Deut	27	16	Deut 27:16	carried	book-carried	ddc-2-15:la:{¶13}:4			Deut 27:16		
ddc-2-15	la	la	{¶13}	6	BOOK CH V	Prov. x. 1.	Prov	10	1	Prov 10:1	high	book-named				Prov 10:1		
ddc-2-15	la	la	{¶13}	7	— CH V	et xix. 26.	Prov	19	26	Prov 19:26	carried	book-carried	ddc-2-15:la:{¶13}:6			Prov 19:26		
ddc-2-15	la	la	{¶13}	8	— CH V	et xx. 20.	Prov	20	20	Prov 20:20	carried	book-carried	ddc-2-15:la:{¶13}:7			Prov 20:20		
ddc-2-15	la	la	{¶13}	9	— CH V	et xxiii. 22.	Prov	23	22	Prov 23:22	carried	book-carried	ddc-2-15:la:{¶13}:8			Prov 23:22		
ddc-2-15	la	la	{¶13}	10	— CH V	et xxviii. 24.	Prov	28	24	Prov 28:24	carried	book-carried	ddc-2-15:la:{¶13}:9			Prov 28:24		
ddc-2-15	la	la	{¶13}	11	— CH V	et xxx. 17.	Prov	30	17	Prov 30:17	carried	book-carried	ddc-2-15:la:{¶13}:10			Prov 30:17		
ddc-2-15	la	la	{¶13}	12	BOOK CH V	Matt. xv. 5.	Matt	15	5	Matt 15:5	high	book-named				Matt 15:5		
ddc-2-15	la	la	{¶13}	13	BOOK CH V-LIST	Marc. vii. 11, 12.	Mark	7	11,12	Mark 7:11,12	high	book-named				Mark 7:11,12		
ddc-2-15	la	la	{¶14}	0	BOOK CH V-LIST	Matt. viii. 21, 22.	Matt	8	21,22	Matt 8:21,22	high	book-named				Matt 8:21,22		
ddc-2-15	la	la	{¶16}	0	BOOK CH V+&c	2 Reg. xi. 4, &c.	2Kgs	11	4	2Kgs 11:4 &c.	high	book-named				2Kgs 11:4 &c.		
ddc-2-15	la	la	{¶17}	0	BOOK CH V	2 Reg. xii. 3.	2Kgs	12	3	2Kgs 12:3	high	book-named		d330	plausible	2Kgs 12:2	unchecked	no J–T division read for this chapter
ddc-2-15	la	la	{¶18}	0	BOOK CH V	1 Sam. xix 20.	1Sam	19	20	1Sam 19:20	high	book-named				1Sam 19:20		
ddc-2-15	la	la	{¶19}	0	BOOK CH V	1 Reg. xix. 21.	1Kgs	19	21	1Kgs 19:21	high	book-named				1Kgs 19:21		
ddc-2-15	la	la	{¶19}	1	BOOK CH V-LIST	2 Reg. ii. 2, 4, 6.	2Kgs	2	2,4,6	2Kgs 2:2,4,6	high	book-named				2Kgs 2:2,4,6		
ddc-2-15	la	la	{¶20}	0	BOOK CH V	Prov. xvi. 31.	Prov	16	31	Prov 16:31	high	book-named				Prov 16:31		
ddc-2-15	la	la	{¶20}	1	BOOK CH V	Tit. ii. 2.	Titus	2	2	Titus 2:2	high	book-named				Titus 2:2		
ddc-2-15	la	la	{¶21}	0	BOOK CH V	Job. xx. 11.	Job	20	11	Job 20:11	high	book-named				Job 20:11		
ddc-2-15	la	la	{¶21}	1	BOOK CH V	Isa. lxv. 20.	Isa	65	20	Isa 65:20	high	book-named				Isa 65:20		
ddc-2-15	la	la	{¶22}	0	BOOK CH V	Lev. xix. 32.	Lev	19	32	Lev 19:32	high	book-named				Lev 19:32		
ddc-2-15	la	la	{¶22}	1	BOOK CH V	2 Chron. xxxiv. 3.	2Chr	34	3	2Chr 34:3	high	book-named				2Chr 34:3		
ddc-2-15	la	la	{¶22}	2	BOOK CH V	Job. xxxii. 4.	Job	32	4	Job 32:4	high	book-named				Job 32:4		
ddc-2-15	la	la	{¶22}	3	— — V	et v. 6.	Job	32	6	Job 32:6	cross-layer	et-v-settled-by-english-layer	ddc-2-15:la:{¶22}:2			Job 32:6		
ddc-2-15	la	la	{¶22}	4	BOOK CH V	Psal. xxv. 7.	Ps	25	7	Ps 25:7	high	book-named				Ps 25:7		
ddc-2-15	la	la	{¶22}	5	— CH V	et cxix. 9.	Ps	119	9	Ps 119:9	carried	book-carried	ddc-2-15:la:{¶22}:4			Ps 119:9		
ddc-2-15	la	la	{¶22}	6	— CH V	et cxlviii. 12.	Ps	148	12	Ps 148:12	carried	book-carried	ddc-2-15:la:{¶22}:5			Ps 148:12		
ddc-2-15	la	la	{¶22}	7	BOOK CH V-LIST	Eccles. xi. 9, 10.	Eccl	11	9,10	Eccl 11:9,10	high	book-named				Eccl 11:9,10		
ddc-2-15	la	la	{¶22}	8	— CH V-LIST	et xii. 1, 2, 3.	Eccl	12	1,2,3	Eccl 12:1,2,3	carried	book-carried	ddc-2-15:la:{¶22}:7	d331	plausible	Eccl 12:1,2,3		
ddc-2-15	la	la	{¶22}	9	BOOK CH V	1 Tim. iv. 12.	1Tim	4	12	1Tim 4:12	high	book-named				1Tim 4:12		
ddc-2-15	la	la	{¶22}	10	BOOK CH V	2 Tim. iii. 15.	2Tim	3	15	2Tim 3:15	high	book-named				2Tim 3:15		
ddc-2-15	la	la	{¶22}	11	BOOK CH V	Tit. ii. 6.	Titus	2	6	Titus 2:6	high	book-named				Titus 2:6		
ddc-2-15	la	la	{¶23}	0	BOOK CH V-LIST	2 Reg. ii. 23, 24, 25.	2Kgs	2	23,24,25	2Kgs 2:23,24,25	high	book-named		d332	plausible	2Kgs 2:23	unchecked	no J–T division read for this chapter
ddc-2-15	la	la	{¶23}	1	BOOK CH V	2 Chron. xxxvi. 9.	2Chr	36	9	2Chr 36:9	high	book-named				2Chr 36:9		
ddc-2-15	la	la	{¶23}	2	BOOK CH V	Psal. lviii. 4.	Ps	58	4	Ps 58:4	high	book-named		d333	plausible	Ps 58:3	versification-predicted	Psalm superscription numbered as 1 verse (§13.1 rule; this psalm's own leaf not read)
ddc-2-15	la	la	{¶23}	3	BOOK CH V	Prov. xx. 11.	Prov	20	11	Prov 20:11	high	book-named				Prov 20:11		
ddc-2-15	la	la	{¶23}	4	BOOK CH V	Isa. iii. 6.	Isa	3	6	Isa 3:6	high	book-named		d334	plausible	Isa 3:5	versification	J–T Isa 3 begins at Isa 2:22 (inferred, leaf 546)
ddc-2-15	la	la	{¶24}	0	BOOK CH V	Ruth. ii. 4.	Ruth	2	4	Ruth 2:4	high	book-named				Ruth 2:4		
ddc-2-15	la	la	{¶24}	1	BOOK CH V	Psal. xlix. 21.	Ps	49	21	Ps 49:21	high	book-named		d335	plausible	Ps 49:20	versification-predicted	Psalm superscription numbered as 1 verse (§13.1 rule; this psalm's own leaf not read)
ddc-2-15	la	la	{¶24}	2	BOOK CH V	Prov. iii. 35.	Prov	3	35	Prov 3:35	high	book-named				Prov 3:35		
ddc-2-15	la	la	{¶24}	3	BOOK CH V	1 Pet. iv. 10.	1Pet	4	10	1Pet 4:10	high	book-named				1Pet 4:10		
ddc-2-15	la	la	{¶25}	0	BOOK CH V	Prov. xxvi. 1.	Prov	26	1	Prov 26:1	high	book-named				Prov 26:1		
ddc-2-15	la	la	{¶25}	1	BOOK CH V-LIST	Eccles. x. 2, 3.	Eccl	10	2,3	Eccl 10:2,3	high	book-named		d336	plausible	Eccl 10:5,6	versification	J–T Eccl 10 begins at Eccl 10:4 (read, leaf 533)
ddc-2-15	la	la	{¶25}	2	BOOK CH V	Isa. xxiii. 9.	Isa	23	9	Isa 23:9	high	book-named				Isa 23:9		
ddc-2-15	la	la	{¶26}	0	BOOK CH V+&c	Deut. xxvi. 5, &c.	Deut	26	5	Deut 26:5 &c.	high	book-named				Deut 26:5 &c.		
ddc-2-15	la	la	{¶26}	1	BOOK CH V	Job. xii. 21.	Job	12	21	Job 12:21	high	book-named				Job 12:21		
ddc-2-15	la	la	{¶26}	2	BOOK CH V	Psal. lxxv. 8.	Ps	75	8	Ps 75:8	high	book-named		d337	plausible	Ps 75:7	versification-predicted	Psalm superscription numbered as 1 verse (§13.1 rule; this psalm's own leaf not read)
ddc-2-15	la	la	{¶26}	3	— CH V	et cxiii. 7.	Ps	113	7	Ps 113:7	carried	book-carried	ddc-2-15:la:{¶26}:2			Ps 113:7		
ddc-2-15	la	la	{¶26}	4	BOOK CH V	Isa. xxxii. 8.	Isa	32	8	Isa 32:8	high	book-named				Isa 32:8		
ddc-2-15	la	la	{¶26}	5	BOOK CH V	Joan. i. 13.	John	1	13	John 1:13	high	book-named				John 1:13		
ddc-2-15	la	la	{¶26}	6	— CH V	et iii. 6.	John	3	6	John 3:6	carried	book-carried	ddc-2-15:la:{¶26}:5			John 3:6		
ddc-2-15	la	la	{¶26}	7	— CH V	et viii. 39.	John	8	39	John 8:39	carried	book-carried	ddc-2-15:la:{¶26}:6			John 8:39		
ddc-2-15	la	la	{¶27}	0	BOOK CH V	1 Pet. iv. 15.	1Pet	4	15	1Pet 4:15	high	book-named				1Pet 4:15		
ddc-2-15	la	la	{¶28}	0	BOOK CH V	Prov. xxvi. 8.	Prov	26	8	Prov 26:8	high	book-named				Prov 26:8		
ddc-2-15	la	la	{¶28}	1	BOOK CH V	Ruth. ii. 4.	Ruth	2	4	Ruth 2:4	high	book-named				Ruth 2:4		
ddc-2-15	la	la	{¶28}	2	— — V	et v. 7.	Ruth	2	7	Ruth 2:7	carried	et-v-read-as-verse	ddc-2-15:la:{¶28}:1			Ruth 2:7		
ddc-2-15	la	la	{¶28}	3	BOOK CH V	2 Reg. ii. 15.	2Kgs	2	15	2Kgs 2:15	high	book-named				2Kgs 2:15		
ddc-2-15	la	la	{¶28}	4	BOOK CH V-LIST	Luc. xiv. 9, 10.	Luke	14	9,10	Luke 14:9,10	high	book-named				Luke 14:9,10		
ddc-2-15	la	la	{¶28}	5	BOOK CH V	Rom. xiii. 7.	Rom	13	7	Rom 13:7	high	book-named				Rom 13:7		
ddc-2-15	la	la	{¶29}	0	BOOK CH V+&c	Jacob. ii. 2, &c.	Jas	2	2	Jas 2:2 &c.	high	book-named				Jas 2:2 &c.		
ddc-2-15	la	la	{¶30}	0	BOOK CH V	Gen. iv. 7.	Gen	4	7	Gen 4:7	high	book-named				Gen 4:7		
ddc-2-15	la	la	{¶30}	1	— CH V	et xiii. 8.	Gen	13	8	Gen 13:8	carried	book-carried	ddc-2-15:la:{¶30}:0			Gen 13:8		
ddc-2-15	la	la	{¶30}	2	— CH V	et xxix. 11.	Gen	29	11	Gen 29:11	carried	book-carried	ddc-2-15:la:{¶30}:1			Gen 29:11		
ddc-2-15	la	la	{¶30}	3	— — V	et v. 13.	Gen	29	13	Gen 29:13	cross-layer	et-v-settled-by-english-layer	ddc-2-15:la:{¶30}:2			Gen 29:13		
